Parcela;Obs_parcela;N;Nome_comum;DAP;Altura;Altura_medida_estimada;Morta;Tipo;Ano;;;;;;;;;;;
TNS_037a042;NA;947;MUIRAJIBOIA AMARELA;18,1;16,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;947A;FAVA AMARELA;12,2;12,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;948;MANDIOQUEIRA;25,7;20,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;949;MACUCU FARINHA SECA;19,0;16,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;949G;UCUQUIRANA;11,0;11,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;950;MACUCU D'AGUA;33,2;23,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;951;UCUUBA VERMELHA;30,5;22,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;952;UCUQUIRANA BRAVA;40,0;26,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;953;COPAIBARANA;30,5;22,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;954;FAVA PE DE ARARA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_037a042;NA;955;CARAIPE;23,0;18,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;956;MACUCU FARINHA SECA;16,9;15,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;957;COPAIBARANA;16,6;15,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;958;SUPIA;16,4;15,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;959;ABIURANA CASCA FINA;11,2;11,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;960;CASTANHA DE PORCO;25,0;19,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;961;ABIURANA ROXA;33,7;23,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;962;URUCURANA CACAU;24,0;19,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;963;SERINGA VERMELHA;19,0;16,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;964;CARDEIRO;15,5;14,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;965;CAMBITEIRA;21,3;17,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;966;CARAIPE;18,6;16,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;967;SERINGA VERMELHA;11,8;12,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;968;URUCURANA CACAU;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_037a042;NA;969;CARDEIRO;55,0;30,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;970;ABIURANA BACURI;16,5;15,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;971;URUCURANA BRANCA;22,0;18,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;972;SUCUPIRA CHORONA;36,0;24,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;973;MUNGUBA DE CAMPINA;31,8;22,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;974;UCUUBA VERMELHA;14,5;13,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;975;SAPOTA;11,5;11,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;976;ROSADA VERDADEIRA;19,0;16,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;977;URUCURANA RASTEIRA;12,8;12,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;978;PURUI;28,1;21,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;978A;DESCONHECIDA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_037a042;NA;979;INGA COPAIBA;75,1;35,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;979B;SERINGA VERMELHA;15,2;14,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;980;TARUMA;30,0;22,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;980B;PAU SANDRA;11,5;11,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;981;CARDEIRO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_037a042;NA;982;CASTANHA DE PORCO;14,4;13,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;983;INGA VERMELHA;26,1;20,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;984;ABIURANA;14,2;13,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;985;PURUI;17,5;15,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;986;LOURO FOFO;18,6;16,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;987;ABIURANA;18,0;16,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;987H;RIPEIRO VERMELHO;10,4;10,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;988;CUMARU;37,4;25,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;989;INGA VERMELHA;17,2;15,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;990;UCUUBA;25,0;19,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;990C;ARACA BRAVO;11,6;11,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;991;BUCHUCHU CANELA DE VELHO;28,6;21,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;991B;ABIURANA BRANCA;12,0;12,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;992;ABIURANA;21,0;17,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;993;UCUUBA ;20,5;17,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;994;BREU VERMELHO;20,5;17,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;994D;ABIURANA;10,3;10,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;995;UXI COCO;15,3;14,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;996;ABIURANA;19,8;17,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;997;PAU SANDRA;13,2;12,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;998;SERINGARANA;16,4;15,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;999;MACUCU CHIADOR;10,7;11,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;1000;ROSADA BRAVA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_037a042;NA;1001;BREU VERMELHO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_037a042;NA;1002;SERINGA VERMELHA;20,9;17,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;1002F;SERINGA VERMELHA;11,4;11,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;1003;INGA VERMELHA;14,4;13,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;1004;MACUCU FOFO;25,1;19,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;1005;SUPIA;16,1;14,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;1006;TARUMA;59,6;31,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;1007;ABIURANA;12,5;12,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;1008;BREU VERMELHO;13,6;13,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;1009;MANDIOQUEIRA;27,0;20,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;1010;UXIRANA;23,0;18,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_037a042;NA;1011;LOURO CHUMBO;42,0;26,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1012;JARAI;41,6;26,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1013;ABIURANA;14,6;13,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1014;FAVEIRA ARARA TUCUPI;39,0;25,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1015;TAMACORE;30,0;22,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1016;MUIRAPIRANGA FG;18,6;16,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1017;BREU BRANCO;16,5;15,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1018;UXI DE COTIA;22,0;18,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1019;SERINGA VERMELHA;26,4;20,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1020;BREU VERMELHO;12,0;12,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1020B;TARUMA;11,0;11,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1021;TARUMA;22,2;18,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1022;UCUUBA VERMELHA;17,6;15,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1022B;SUPIA;14,0;13,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1023;MUNGUBA;17,9;16,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1024;TARUMA;40,5;26,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1025;SUPIA;13,6;13,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1025F;SABIACEAE;10,5;11,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1026;UCUUBA;30,2;22,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1027;SERINGA VERMELHA;16,8;15,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1028;UXI COCO;30,0;22,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1029;SERINGARANA;19,3;16,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1030;COLA DE INDIO;12,5;12,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1031;SERINGARANA;70,0;34,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1031B;LOURO FOFO;10,7;11,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1028G;PAU SANDRA;10,0;10,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1032;MUIRAPIRANGA FG;19,8;17,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1033;ARACA BRAVO;19,8;17,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1034;SERINGARANA;31,4;22,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1035;TARUMA;37,2;25,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1036;MUIRAPIRANGA FG;16,6;15,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1037;TAMACORE;21,7;18,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1038;CARDEIRO;37,5;25,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1039;CARAPANAUBA;16,2;14,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1040;BREU BRANCO;16,5;15,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1040C;BREU BRANCO;13,0;12,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1041;SARACURA;28,6;21,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1042;SAPOTA;50,8;29,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1043;MARIRANA BRANCA;16,3;15,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1043C;TAMACORE;12,1;12,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1044;ENVIRA FOFA;12,7;12,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1045;INGARANA;15,4;14,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1045F;TAMACORE;11,5;11,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1046;CARDEIRO;12,0;12,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1047;LEITEIRA;42,2;26,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1048;MATAMATA AMARELO;22,5;18,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1048D;TAQUARI VERMELHO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1048F;TAQUARI BRANCO;11,2;11,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1049;ABIURANA;35,4;24,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1049C;INGA VERMELHA;13,0;12,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1050;TARUMA;54,6;30,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1051;ROSADA BRAVA;42,1;26,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1052;CARDEIRO;13,9;13,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1037J;PITOMBA DA MATA;NA;NA;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1053;LOURO PIRARUCU;39,8;26,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1054;SAPOTA;14,0;13,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1054F;BREU VERMELHO;11,5;11,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1055;DESCONHECIDA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1056;UCUUBA VERMELHA;20,0;17,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1057;MUNGUBA;17,8;15,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1058;MUIRAPIRANGA FM;17,0;15,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1059;ABIURANA FEDORENTA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1060;PITOMBA DA MATA;17,2;15,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1061;MUIRAPIRANGA FM;21,7;18,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1062;PITOMBA DA MATA;13,0;12,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1063;TAUARI;40,5;26,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1064;ABIURANA;23,7;19,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1065;ENVIRA PRETA;12,5;12,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1066;DESCONHECIDA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1066B;TARUMA;16,5;15,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1066F;EMBAUBA ROXA;14,0;13,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1067;CARAPANAUBA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1068;ABIURANA LEITE AMARELO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1069;TARUMA;13,5;13,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1070;MANDIOQUEIRA LISA;20,2;17,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1071;CAFE BRAVO;14,3;13,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1072;ABIURANA LEITE AMARELO;16,2;14,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1073;LEITEIRA;23,4;19,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1074;UCUUBA;12,3;12,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1075;UCUUBA;22,7;18,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1076;TARUMA;31,8;22,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1077;TAUARI;12,1;12,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1078;CARDEIRO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1079;ABIURANA ROXA;17,5;15,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1080;ARACA BRAVO;28,0;21,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1081;UCUUBA;26,5;20,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1082;LEITEIRA;12,4;12,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1083;TAUARI;37,4;25,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1083I;JAMACARE;10,5;11,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1084;TAMACORE;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1085;UCUUBA VERMELHA;14,5;13,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1086;SUCUPIRA CHORONA;61,6;32,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1087;UCUUBA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1088;LEITEIRA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1089;TAMACORE;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1090;UCUUBA ;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1091;PITOMBA DA MATA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1092;LEITEIRA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1093;ABIURANA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1094;ABIURANA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1095;TAMACORE;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1096;TAQUARI;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1097;TAMACORE;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1098;MUIRAPIRANGA FM;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1099;TARUMA;37,0;25,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1100;CUMARU ROXO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1101;TARUMA;38,0;25,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1102;MUIRAPIRANGA FM;29,2;21,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1103;MACUCU D'AGUA;17,8;15,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1104;ABIURANA;37,0;25,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1104A;MUIRAPIRANGA ;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1104C;TAMACORE;12,5;12,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1105;MUIRAJIBOIA PRETA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1106;UCUUBA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1106A;TARUMA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1107;MUIRAPIRANGA FM;17,3;15,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1108;MANDIOQUEIRA;19,6;16,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1109;INGA VERMELHA;16,6;15,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1110;UCUUBA VERMELHA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1111;ARACA BRAVO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1112;TENTO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1112A;BREU VERMELHO;13,6;13,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1113;TAQUARI BRANCO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1114;CARDEIRO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1115;ROSADA BRAVA;26,8;20,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1116;MANDIOQUEIRA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1117;SERINGARANA;14,0;13,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1118;TARUMA;31,8;22,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1119;SUCUPIRA AMARELA;34,0;23,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1120;SERINGA VERMELHA;14,1;13,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1121;UCUUBA VERMELHA;13,7;13,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1122;PITOMBA DA MATA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1123;ANANI BRANCO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1124;TARUMA;35,7;24,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1125;CUMARURANA;87,0;37,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1125F;ANANI BRANCO;13,0;12,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1126;CARDEIRO;36,0;24,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1127;UCUUBA;11,1;11,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1128;SAPOTA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1129;MANDIOQUEIRA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1130;ABIURANA;22,5;18,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1131;TAMACORE;19,5;16,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1132;UCUUBA;40,0;26,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1133;UCUUBA VERMELHA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1134;UCUUBA;16,0;14,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1135;TAMACORE;17,8;15,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1136;TAMACORE;31,5;22,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1137;UXIRANA;26,0;20,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1138;MANDIOQUEIRA;16,7;15,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1139;MACUCU CHIADOR;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1140;TAMACORE;12,0;12,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1141;BREU VERMELHO;16,7;15,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1142;SUCUPIRA CHORONA;38,0;25,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1143;TARUMA;24,0;19,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1144;SERINGA VERMELHA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1145;UCUUBA VERMELHA;12,3;12,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1146;UCUUBA VERMELHA;12,5;12,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1147;TAPURA LISA;23,4;19,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1148;TAMACORE;27,0;20,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1149;ENVIRA SURUCUCU;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1149H;LOURO AMARELO;13,2;12,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1150;UCUUBA VERMELHA;16,2;14,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1151;TAMACORE;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1152;CARDEIRO;36,1;24,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1152A;UXI COCO;10,8;11,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1152H;MUIRAPIRANGA;10,4;10,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1153;TAMACORE;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1153G;BREU VERMELHO;11,0;11,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_043a048;NA;1154;FAVEIRA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_049a054;NA;1155;CARAPANAUBA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_049a054;NA;1155A;BREU VERMELHO;11,2;11,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_049a054;NA;1156;UCUUBA VERMELHA;14,8;14,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_049a054;NA;1157;UCUUBA VERMELHA;12,3;12,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_049a054;NA;1158;INGARANA;20,0;17,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_049a054;NA;1159;ABIURANA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_049a054;NA;1160;TAUARI;29,5;21,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_049a054;NA;1161;BREU VERMELHO;17,8;15,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_049a054;NA;1162;UCUUBA VERMELHA;19,0;16,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_049a054;NA;1163;MUIRAPIRANGA FG;34,5;24,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_049a054;NA;1164;MUIRAPIRANGA FG;16,4;15,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_049a054;NA;1165;INGARANA ROXA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_049a054;NA;1166;TAPURA LISA;33,1;23,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_049a054;NA;1167;TARUMA;23,7;19,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_049a054;NA;1167B;BREU VERMELHO;13,1;12,9;EST;NA;NA;2015;;;;;;;;;;;
